# Protein abundances computed from file '/tmp/knime_labelfree_MSGFp30355/fs-Conse_0-134-30361/000/000/ConsensusMapNormalizer_0/20190103_A1_0.consensusXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'UNKNOWN', 2: 'UNKNOWN', 3: 'UNKNOWN', 4: 'UNKNOWN', 5: 'UNKNOWN', 6: 'UNKNOWN', 7: 'UNKNOWN', 8: 'UNKNOWN', 9: 'UNKNOWN', 10: 'UNKNOWN'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"slr1890"	1	0	4	487425808	323170110	554840480	277569100	559770100	514471558	389936934	624119370	368538602	264437508
"slr1894"	1	0	5	2562499986	1321923404	1763369772	2251014332	1780247967	1869042672	908750356	1488821372	995184436	936267356
"slr1895"	1	0	1	377693	301554	194020	4893900	919913	52688	1431760	14460300	438957	3043360
"slr1897"	1	0	4	513228550	452103038	631015930	616633168	564996952	805935022	237321010	406422882	444870528	653922882
"slr1898"	1	0	6	290622980	293455004	284141806	647739612	303057120	272489110	369027800	330546400	448365288	441647070
"slr1900"	1	0	4	119509200	175233650	164572400	149874760	208252730	194121000	183579200	179473900	205048060	174113790
"slr1901"	1	0	2	26303050	24478780	31959400	31525800	29748660	8981310	46483010	13785890	20750400	30742040
"slr1908"	1	0	7	204678190	130904509	178041262	164044590	156678100	140746790	148026264	170138770	173469420	122844626
"slr1909"	1	0	4	143389320	161118300	158662600	158492900	189250900	134685780	163352370	115849780	152009500	159791940
"slr1911"	1	0	1	4398270	3933040	2530470	5664600	878837	6533730	3381640	9931670	1025590	2401210
"slr1913"	1	0	1	3556160	3454430	1771480	2481150	1612690	1289820	3300140	1294700	1113150	3090690
"slr1915"	1	0	3	90549950	71001970	101584960	82231470	148024660	79665960	92329840	54110140	56850130	141155140
"slr1916"	1	0	1	1338240	12445000	9173840	4002770	16010000	17241700	1343870	4244430	5037190	1303720
"slr1918"	1	0	1	12162800	4997340	2777040	5971520	3875980	5893200	4692360	3559210	3291420	5288420
"slr1919"	1	0	3	14602200	17819030	12739010	13109690	21666510	17792090	10408780	7883020	12975832	22993059.703125
"slr1920"	1	0	1	0	0	0	42432.1015625	0	0	0	0	336372	0
"slr1923"	1	0	4	37105063	30209360	34742022	28161410	39289680	34802129.796875	21403550	16736622	31885820	33188430
"slr1924"	1	0	3	34298860	38724360	28741080	21443830	26409740	41627000	29076870	28776090	27057620	22178360
"slr1926"	1	0	3	74695930	226661787	75594146	137775056	118238260	112606850	140067044	99423240	69546550	149576200
"slr1928"	1	0	3	21034080	11807130	23329710	25166850	23749410	33097040	18179420	13492230	26118360	16561230
"slr1931"	1	0	3	66521400	65890400	92666400	63584400	79733900	87444140	85708900	87265800	103439660	86687400
"slr1932"	1	0	2	37550220	50346200	58113800	28822800	41970940	34485200	42817700	28304110	29655770	47085780
"slr1933"	1	0	3	38761490	55004160	94468040	79085780	65265570	105330654	107282906	83374100	110424800	147704910
"slr1934"	1	0	7	277032038	472728298	384414452	416446183	451417918	408995712	293059530	325167844	459481491	343502690
"slr1938"	1	0	4	123001710	213156090	155535700	319243800	109859700	195599980	129491496	122201520	151938560	148117130
"slr1940"	1	0	5	245686110	108415300	166145660	120064580	163458104	140231180	125352930	149085780	153327356	156635380
"slr1942"	1	0	10	273579744	316928670	369181520	286574380	331257350	472389190	385295288	400327910	495789510	478814236
"slr1944"	1	0	14	871811526	815814520	1112088439	746710834	1076091042	919073820	850888954	977293610	921268320	922518868
"slr1945"	1	0	10	229507795.398438	277972106	478937340	304086954	504576681.101562	377335390.703125	306610500	556112014	427724919.099609	439031535
"slr1949"	1	0	2	63297500	46799400	63519900	49746400	57670100	69224100	31158800	21820470	45322000	23844940
"slr1951"	1	0	2	4380510	6037523	7281040	4520550	2363784	3503064	10693795	10116090	2598460	30779290
"slr1958"	1	0	5	195721700	153759000	174458900	151267520	209322556	121231770	176510700	106315390	131375420	70256580
"slr1959"	1	0	1	32814000	8172190	6806560	17296000	5457860	5123350	16200600	35325200	4136590	9769340
"slr1962"	1	0	8	139804600	164579200	1826210258	153275360	1972217894	191018010	653987394	142237320	169706180	135077820
"slr1963"	1	0	18	7069277336	5401993860.20312	7012875235	7443307633	6967556031	5881883291.80078	4779292260.19922	5262549740.30078	4565816347.40039	5804837768.30078
"slr1964"	1	0	2	42578887	29507720	32818710	53688202	48431548	67157000	118043460	97795630	70855870	158412500
"slr1968"	1	0	1	5586670	8144870	6617630	5651180	12317800	2514060	8130810	7759560	14169100	8426050
"slr1969"	1	0	1	27296800	797930	19651300	5006430	136735	3300900	16358500	11059800	29004500	8945620
"slr1970"	1	0	8	290418766	232207900	338247440	292871196	370363968	308405967.203125	310292020	239328900	433686920	278944400
"slr1972"	1	0	4	184121800	118549100	89204154	76388700	55685960	48810160	71988500	71386270	60292000	57388030
"slr1974"	1	0	2	7439852	12600077	13345535	17604350	26042288	36635025	43768812	8277650	27534799	18212531
"slr1975"	1	0	4	145389380	189231880	184020780	164963880	204993000	166325584	239441400	145863020	230430800	204283630
"slr1977"	1	0	1	309311	0	909482	2849940	1485860	0	0	322572	0	0
"slr1979"	1	0	3	13534090	13808958	34684460	62425050	25210460	31506930	26753170	24254370	27625704	14133416
"slr1982"	1	0	3	145929354	114502170	45661010	140921724	67835071	71341690	90142550	100074670	120807480	89351900
"slr1983"	1	0	6	79942509	105309418	72324069	83592414	64518768	73191780	71265010	118951080	69594580	102849250
"slr1984"	1	0	8	588863453	544684930.597656	422161502.902344	561721240.708984	587719109.601562	605179974.800781	315852801.890869	514614521.199219	313754303.5	347532691.300781
"slr1986"	1	0	15	48624009651	50628711354	34944814103	41380149065	42308434286.2969	30524837038.8008	40988566314.6992	55071968373.3008	32364583737.6992	40171012897.1016
"slr1991"	1	0	2	8505975	5561880	11073270	11509810	8572380	13512160	15854710	6716870	10996300	13940840
"slr1992"	1	0	5	1077166912	1368153040	1036893482	985049647	1300131329	1235302937	1674726175	1077985579	1432883147	1341829737
"slr1993"	1	0	7	205308845	263472251	187960916.703125	306954880	236637520	342461147	418174125	416181171	328364181	374815616
"slr1994"	1	0	7	495999270.099609	509328932	470844927.398438	401885495	352947650	366321587.300781	325431918	404742614	420440220	411679151.398438
"slr1998"	1	0	3	749833	231619.5	396247.069824219	193314	126144	382480	865257	519466	432449.80078125	135301
"slr2000"	1	0	1	14269300	12298800	13698900	20362900	6701660	17391800	32996500	8793560	6283840	1990180
"slr2001"	1	0	8	472424550	558684296	732431192	528766292	549284648	492202938	539131892	493914800	491421104	482673996
"slr2002"	1	0	15	400686259	421211704	608527377	487168014	537477432	591839771	489836268.898438	556305117	471922411	768073217
"slr2004"	1	0	5	108068560	117529156	125347800	89908040	210561000	109394462	120134800	112208591	150706400	168009470
"slr2005"	1	0	11	324657417	250961835.199219	426336222.800781	270650001	403763590	336968338	698867528	491259478	265812150	464807260
"slr2011"	1	0	2	21278760	19658600	12401080	13627470	16900970	13654500	17497540	25549700	22805030	23850570
"slr2013"	1	0	1	2530470	1747160	5671720	4057700	4231100	6469920	7383010	4940160	11501900	7102850
"slr2015"	1	0	2	7542500	9887820	7970120	8337011	8800540	11728790	9044863	21921970	9107717	10106530
"slr2018"	1	0	5	356993516	231973608	281767708	263155808	312834208	255997788	220930870	225270960	214264172	278279910
"slr2019"	1	0	2	337203008	338608686	492102614	231982000	415038188	419980183	258477170	425702824	474053308	318395140
"slr2023"	1	0	1	29484620	30770260	28984220	47920200	23576990	57016500	95092300	69111900	97015800	128751404
"slr2024"	1	0	6	377139292	403916742	391014940	357301468	383319774	414051762.5	327620845	309344470	442389734	304088440
"slr2025"	1	0	1	741985024	263584992	496732000	583123968	442960992	409135008	425559008	140256992	109416000	102397000
"slr2032"	1	0	4	133977004	125190860	84879660	80805610	45657310	52049997	95314166	91569670	75458712	40945921
"slr2033"	1	0	2	163964000	178800800	282295300	161884482	186153300	229787308	309813008	192730270	251535870	246383562
"slr2034"	1	0	10	379869834	372166086	426694310	548838534	461315709	521334226	485568894	446920530	560030148	506916580
"slr2035"	1	0	3	14878120	13445250	9479570	14677010	11287953	11538520	12297580	11046380	13529340	10533471
"slr2041"	1	0	2	18785200	32267050	26192980	31344490	43020180	10868620	19073130	38686040	15191390	23054250
"slr2047"	1	0	7	46857845	55189471	68930720	57284396	118355050	73264447.8984375	41953851.1015625	74055955	73268060	54703659.0996094
"slr2048"	1	0	5	117392634	87466750	89905951	95897989	105868405	110512910	119167110	120971030	103906830	105452160
"slr2049"	1	0	7	309442586	252541801	280147914	233925301	336116575	326240292	204834248	230968580	289133161	212273550
"slr2051"	1	0	20	8531786272.30078	12650972044.4004	12894603925.4004	10480001257	12631954892	11227482302.6992	7308399565	9601443696	7378719290.39844	10359484578.6016
"slr2052"	1	0	1	10931000	7700650	8339240	10096900	9975840	11566800	11065900	4439330	11328600	4389600
"slr2053"	1	0	2	34561027	23009605	36887440	68999952	19868359	64725170	49152260	74408620	45781070	78107190
"slr2058"	1	0	12	279212342	217325880	319549300	263214156	303706406	345338960	312071294	226449810	294462230	230755657
"slr2059"	1	0	2	37123856	14600891	30516460	1893333	28861102	46724399	16453714	13161755	20951669	17709420
"slr2060"	1	0	2	8658700	8100950	3539950	4408170	2782734	1981680	13521980	3839880	15667220	30050100
"slr2067"	1	0	13	76261119978	64128873804	45805063776.1992	31931360611	64056827968	71845627210	48787740551	40408884446	33822765391	67169673482
"slr2070"	1	0	7	457689100	388915794	460643004	398109428	458724892	372322508	357801336	284370996	336530800	330192816
"slr2071"	1	0	1	19395100	5080070	20127000	17950800	14977000	18140800	26313900	5346130	12713000	6598960
"slr2072"	1	0	12	313717130	271439010	428798000	310755980.400391	321368900	316253126	266798285	235801470	298008266	249174428
"slr2073"	1	0	4	831978296	778396692	1073127594	724198392	879698884	960567316	1025223332	880961984	622073996	958656892
"slr2074"	1	0	1	38162890	48274080	59724660	42564140	40092770	49674730	39420913	52640156	44483563	51147909
"slr2075"	1	0	7	3637388690	2038416984	2274414813	2111187152	3761800566	1973198350	175574145	768123293	1799390771	1661698803
"slr2076"	1	0	35	10281726119	11551402183	11222973534	12015687103	12547894236	12731215064.8984	13885269642.3984	14158657727.3984	13260417472.5996	9384269048.70312
"slr2077"	1	0	2	11535700	9853280	35665300	15851100	16897300	23858605	2013230	24112700	14419580	56180800
"slr2079"	1	0	2	22458270	14587740	23971580	18762760	26998790	19063480	17765920	23021300	19745360	14617950
"slr2081"	1	0	2	11093798	39771011	19886850	23153420	43902100	48429710	30768870	12230150	88186760	57218700
"slr2084"	1	0	3	68186440	34289930	74534280	27185970	99603380	141926110	68368300	36664290	225276072	22287780
"slr2087"	1	0	1	0	0	906879	0	3712210	0	2445400	277042	3460260	4850790
"slr2088"	1	0	8	191552430	390796436	222024014	230543125	223276900	213671610	276943140	438301504	170831896	348987410
"slr2089"	1	0	6	226288970	181875806	276554252	186337116	185985450	192320470	122442860	168866410	159465000	206149960
"slr2094"	1	0	14	2530968963	3263939501.79688	2353290325	2485919605.59961	2164062456	3466245147.7002	4755112610.10156	4037194032	2975029159.89844	4580158212.60059
"slr2097"	1	0	1	20642900	20227900	9400330	14966100	22807300	8166850	20820200	13686000	20232500	24796600
"slr2098"	1	0	1	49920200	64152600	96475600	33618600	158406000	108680000	136799008	118629000	90119696	63661800
"slr2099"	1	0	3	6351969	9031220	13665215	50446940	16351410	33592480	43871270	31174910	11485546	88941730
"slr2100"	1	0	6	102493307	86375300	38057004	64259120	47655610	58972440	50891120	71265260	53708784	65731340
"slr2102"	1	0	4	88297760	128368360	180635830	117852400	130677900	126028830	141812104	145010824	121002810	151588100
"slr2103"	1	0	1	1158300	1189620	1999290	4355260	2243090	2293080	1372110	2089940	3441830	2202220
"slr2105"	1	0	2	38851980	32761000	33803600	71733920	20999040	27883700	22543320	13181890	46893700	14869460
"slr2108"	1	0	2	62500700	55827988	52060800	42450325.8007812	84235600	62630880	63788820	48531330	85151996	32863990
"slr2122"	1	0	3	21629855	29596800	37970153	95591500	25179620	28156830	168190900	51697900	34914420	114373172
"slr2123"	1	0	6	174714050	204934590	105481584	130803740	164945750	136148870	164589540	124175290	112876710	179913564
"slr2124"	1	0	2	33112800	29376700	38069600	41450700	27953700	39793700	53107600	31930600	22337510	31009760
"slr2125"	1	0	4	20918954	8426507.1015625	9786712	2763200	12603436	7432284.80078125	6073700	9491729	16662554	7536290
"slr2130"	1	0	6	161282730	162852403	167935840	205515816	193303870	204459230	273808160	401597294	191566968	266307580
"slr2131"	1	0	7	99694004	50002883.296875	64782395	72136054	104384980	82914423	115212800	59392181	219135694	42099076
"slr2132"	1	0	3	30673950	33181680	12259350	17564740	9446910	33096159	19739270	16877160	13424541	11307790
"slr2136"	1	0	11	675421393	515526457	608472739	802377509	587673529	624809384	800663558	532062042	686207532	739611796
"slr2141"	1	0	6	70634953	68083570	60274200	74563390	70746860	54526980	54441220	86251390	49701140	62647470
"slr2143"	1	0	2	37803300	43699000	60841500	40153300	62148100	64458700	52446400	22186680	77985700	35403500
"slr2144"	1	0	4	307707950	185296580	223149200	325012138	208966720	329679046	189351980	213435310	187883100	138339436
"slr5005"	1	0	3	31409120	28423400	27127015.9003906	33667782	33489448	26100888	41874980	41217150	46803534	35023481
"slr5016"	1	0	1	13972600	10749700	27530800	23008700	33149800	11079300	20919600	24647900	19500700	4344800
"slr5051"	1	0	2	75031760	94949810	65057000	22080760	63177940	61994000	94303640	50943260	50160606	90721854
"slr5058"	1	0	1	1693870	4596130	10225900	9793810	8414330	9963860	16256200	9649310	10852800	14865200
"slr5071"	1	0	2	42274000	4635527	74407200	41092900	20942700	38303720	51079970	19015370	192217040	33964370
"slr5078"	1	0	1	0	0	0	0	67591296	0	24982400	0	48054100	17368500
"slr5088"	1	0	1	3868080	20233800	20975600	7627190	4603030	1933270	2936430	8364780	1651660	2943290
"slr5118"	1	0	1	831820	2489160	7944470	3725720	0	1908140	878323	1663440	644403	2621680
"slr5126"	1	0	1	9773350	9093460	9448330	4895700	15294300	13319900	2681360	11254800	9450140	10173100
"slr6001"	1	0	4	12590434	12456375	15625260	10374530	10269460	10198738	13011026.621582	6789437	15874980	8092580
"slr6033"	1	0	1	4679030	53857800	3081600	1839590	0	1443000	1996130	7327610	71017104	4033420
"slr6037"	1	0	1	76878.703125	111221.40234375	181621.5	552225	9778430	2088477	10033530	2846290	5224130	7813480
"slr6040"	1	0	1	77899400	44432400	124786000	74244400	81050304	46449900	71848200	49293500	40104800	52944700
"slr6042"	1	0	9	124068170	136021456.398438	68648432	130563872.601562	124308688	112316530.601562	145122525	164297274	143425109	121824409.800781
"slr6043"	1	0	1	75678200	219950000	249976000	205864000	283721984	109233000	322233984	88905400	188896000	122609000
"slr6044"	1	0	1	74650496	44393300	44781000	34735200	53531600	48194700	44585800	50890500	58209000	26779500
"slr6047"	1	0	2	22438499	34722495	25476431	16571170	19067054	15043950	14923596	20388404	12378490	12170142
"slr6049"	1	0	1	8476600	5120610	22665600	10644900	9594180	7772650	5934550	21181600	9659040	9914380
"slr6050"	1	0	5	64393250	33702890	25001941	26341740	34329070	37750590	27457195	24217820	33458908	27060961
"slr6051"	1	0	1	7973310	6020640	17209600	2030140	5164750	4257900	1029990	1370480	5352880	1544490
"slr6056"	1	0	1	3224340	2131590	3029810	8585610	3938260	6135910	9935870	7188730	3739870	8360770
"slr6095"	1	0	5	116026170	127979460	101833820	124272674	99544952	116263140	108551600	101456470	170258840	76336980
"slr6096"	1	0	4	84101550	77683110	88680090	81544880	80036350	119944730	71810660	93513760	90852550	75880700
"slr6101"	1	0	1	1831360	2279650	600390	1902640	5015360	1967340	2408130	0	984097	431032
"slr6102"	1	0	5	19753900.3984375	27299731.5	67602400	64514909	39868610	60400570	46681671	59885670	29147980	54504440
"slr6110"	1	0	6	64683030	167946670	63238300	70371980	69427500	54953420	81028260	58787890	30639660	60640090
"slr7010"	1	0	2	491034	97360.1015625	216825	108204	895427	454342	826923	529537	876590	158512
"slr7011"	1	0	3	48242180	24234380	23926540	18575550	31490100	30752980	8161150	10919390	10009770	11423680
"slr7012"	1	0	3	128280578	83138163	78477800	53942754.3984375	84654020	92969200	65337510	63095713	66561730	74475840
"slr7024"	1	0	3	42605490	36680030	81399730	30803570	62183920	23294346	132272894	21206460	234783818	72073100
"slr7054"	1	0	1	2148720	26405600	7674260	5291740	15309200	4053320	37174200	4404600	5258980	742965
"slr7060"	1	0	6	52958330	44831150	63855770	47759230	46986640	37601560	53605520	57065759	71583025	74440660
"slr7061"	1	0	3	7206830	9464330	41977230	54188180	8705460	15202160	93396550	68228170	80399210	52909510
"slr7073"	1	0	1	193940	0	140666	396993	0	0	255284	0	7900950	0
"slr7080"	1	0	1	5636870	3926800	8849610	10440400	7305820	8739670	2449710	4376180	4782070	6573530
"slr7081"	1	0	1	1314430	625621	0	0	0	0	0	492567	0	0
"slr7100"	1	0	1	9668080	4639250	11931900	15127800	11271300	7771860	11677200	17935400	10535700	8756080
"slr8014"	1	0	1	2062080	1282990	11201900	5668260	3120030	4829400	6773930	1780590	4034400	1620700
"slr8016"	1	0	1	0	0	1279700	2045270	133926	1954900	10696200	3113380	0	8958740
"slr8022"	1	0	1	2809490	4070930	7553010	11701000	4323660	4345030	10104900	6855270	4162010	8162720
"slr8023"	1	0	1	9192120	12426600	14287400	13284700	7989410	8802720	8646350	14720000	8984460	9281060
"slr8026"	1	0	1	118601	0	17878	0	1479770	0	0	41335.19921875	913267	165080
"slr8029"	1	0	1	0	0	0	0	0	0	0	1783700	0	0
"slr8030"	1	0	4	57028760	47426770	44985729	43144440	50232470	11194850	45198640	30007130	56959820	38337880
