# Protein abundances computed from file '/tmp/knime_labelfree_MSGFp66336/fs-Conse_0-134-66343/000/000/ConsensusMapNormalizer_0/20190103_A1_0.consensusXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'UNKNOWN', 2: 'UNKNOWN', 3: 'UNKNOWN', 4: 'UNKNOWN', 5: 'UNKNOWN', 6: 'UNKNOWN', 7: 'UNKNOWN', 8: 'UNKNOWN', 9: 'UNKNOWN', 10: 'UNKNOWN'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"slr1742"	1	0	4	55263100	35740500	66265900	59904300	44712980	73287400	59187800	47017210	17986940	45695500
"slr1743"	1	0	5	21363600	21906700	22684890	34118200	24596700	38064900	99440530	143037300	0	14598800
"slr1744"	1	0	10	445859296	281867944	518894396	438498812	705345222	552984008	746992627.5	277013640	462272663	299877022
"slr1746"	1	0	1	0	0	0	0	0	0	0	6383480	0	0
"slr1747"	1	0	2	0	0	0	1115060	0	0	0	0	98928704	0
"slr1751"	1	0	14	1005973882	1242704070	1308075200	1070211384	760192768	907575928	1085163482	1215642654	1039180536	876400140
"slr1752"	1	0	1	0	4390640	0	0	0	0	0	0	0	0
"slr1753"	1	0	8	114632200	88023366	105100600	174479500	101748100	152323196	122212500	97315096	128013300	54142000
"slr1755"	1	0	4	132813600	76570300	253723796	143869300	134830100	132285200	249677400	107784100	124446396	232875100
"slr1756"	1	0	21	8230151426	7524748327	22556918977	11822943660	12013522600	13154847678	10020410924	8909265516	7343260358	14980400990
"slr1760"	1	0	2	1399470	0	9094280	0	0	10049100	0	0	0	0
"slr1761"	1	0	4	180956233	137682000	102351530	107830400	108419000	126697000	184909300	0	197939092	73382400
"slr1762"	1	0	1	0	22064800	0	0	0	0	0	0	0	0
"slr1763"	1	0	9	249753500	177518800	320373400	81501600	226529900	151385754	288287700	127413510	56325048	144503800
"slr1767"	1	0	1	11968200	0	0	0	0	0	0	0	0	0
"slr1768"	1	0	4	169199056	70079500	128870800	388624408	148947800	197400600	356924808	265042692	281624156	237578808
"slr1770"	1	0	1	0	0	0	0	0	0	0	0	0	12614800
"slr1772"	1	0	5	35471200	0	22877900	43069780	13461400	53862200	59950400	87437600	49181090	139248300
"slr1773"	1	0	3	0	0	18693400	125273700	0	0	0	84960476	0	69919800
"slr1777"	1	0	6	5642570	5252590	91813700	83085700	30809700	91505800	74993300	119995900	50094580	108824600
"slr1779"	1	0	2	0	0	0	0	0	0	4935070	75077904	0	24513000
"slr1780"	1	0	4	74268200	94931100	115324950	272462900	194762750	107526730	201376200	165182196	11543200	345910312
"slr1783"	1	0	7	265899596	207108264	173281200	213767710	188795500	189351466	203817800	119063400	145590170	140467010
"slr1784"	1	0	2	0	0	6900810	45978900	11067300	0	21260910	0	18078200	3947360
"slr1788"	1	0	1	0	0	0	0	0	0	23096600	0	0	0
"slr1789"	1	0	3	16940000	1340100	4398480	3306970	2286480	4418780	6262190	9587591	1202290	19521220
"slr1791"	1	0	2	6398240	4965060	0	17755080	0	5127650	8300390	17955350	0	0
"slr1793"	1	0	12	994192442	780087084	947826766	1114549734	916003970	935463964	850921540	744877808	1258811572	781005188
"slr1794"	1	0	8	112365900	60271330	47521000	175113850	138910800	128004230	131239200	74039020	175154920	138905002
"slr1795"	1	0	1	21387870	19104510	27833330	29808370	22745090	26778410	26651500	27148220	21663600	20630230
"slr1796"	1	0	7	143301184	151289904	155630990	120115900	136368070	161024720	157123800	127863263	156167089	143450800
"slr1800"	1	0	5	81172140	54646294	59285660	110273200	42966990	38167310	64395550	73100500	62316900	81010350
"slr1804"	1	0	1	0	0	0	0	0	0	0	0	0	210020
"slr1808"	1	0	6	66570230	80132120	121034600	71460900	0	120831754	55988470	57580170	84430640	94211136
"slr1809"	1	0	2	6158350	7804290	0	26783300	0	73432560	3544580	21512300	41121900	0
"slr1813"	1	0	1	0	0	0	20557300	0	0	22500100	0	0	52873600
"slr1815"	1	0	1	0	0	0	0	4295320	0	0	0	0	0
"slr1816"	1	0	3	6602720	0	26326200	43382975	7334820	7093737	29967300	21724430	45106100	33148990
"slr1818"	1	0	4	23403600	7583310	16970070	10951900	0	21849890	49447200	87379604	72716760	54107400
"slr1819"	1	0	4	27408270	32321020	17711000	0	0	29948080	10185900	0	0	0
"slr1821"	1	0	2	0	0	0	0	8162140	0	0	0	3796930	0
"slr1822"	1	0	2	0	0	0	0	0	20034700	0	3465700	0	0
"slr1828"	1	0	1	727654	429146	0	0	0	0	0	0	0	0
"slr1829"	1	0	4	15056700	41881240	23400800	29974600	43988370	26738740	32489300	62059500	41511800	20263200
"slr1830"	1	0	9	217481069	287051770	163054900	211618010	126436830	101916800	95431500	67056300	102211100	129554700
"slr1834"	1	0	2	23982200	28141200	0	0	0	4445170	0	117078000	0	0
"slr1835"	1	0	5	81996714	103441265	89649774	92576494	145694632	85633960	99585504	95675070	194991100	78083420
"slr1837"	1	0	1	0	19698800	17302200	18822500	17157900	19363300	17859900	0	24527100	25086300
"slr1838"	1	0	3	236815592	140226190	108632596	283857800	156234400	699909108	314485396	426709908	112768580	864699392
"slr1839"	1	0	6	402707296	720178876	273764176	555332538	161933800	244863200	328461600	587128500	267530400	335153700
"slr1840"	1	0	2	0	5229840	0	0	0	0	1465100	0	0	0
"slr1841"	1	0	6	760478496	601084371	670174312	918924077	457977272	572921724	444663825	634573904	544022849	590312000
"slr1842"	1	0	7	313884400	211549900	378107254	330268100	175235070	333052094	98105146	173072356	281533940	260305584
"slr1843"	1	0	12	494694800	320114200	611453130	839545808	401150836	539419400	428640992	470590712	372465376	453439900
"slr1844"	1	0	9	41567250	44201770	69704330	36085520	15079710	51320530	61083580	46188210	15381370	17370860
"slr1847"	1	0	8	614169848	483663394	513395102.101562	526251737	604988126	572732128.800781	542569604	563385192	247188060	421646507
"slr1848"	1	0	8	157654596	218056070	171843704	250055400	168929900	171434350	140486900	220145880	117495100	208909300
"slr1852"	1	0	4	393803788	285438796	332510692	314140004	276116628	249156140	336744200	547159292	194668300	263299500
"slr1853"	1	0	1	24801600	13294100	27179600	13016600	27318900	13010200	0	0	19753900	60063100
"slr1854"	1	0	2	145438300	279832792	80912500	106150796	159424000	82183800	176599700	120780700	63487200	127097500
"slr1855"	1	0	13	1348174764	1326675092	1416330284	1628490308	1179472216	1529188152	1377853382	878617200	1605009136	1395463442
"slr1857"	1	0	9	68247670	238598244	81768820	107750600	146770090	108086950	140778550	162825600	129647300	109775840
"slr1859"	1	0	4	0	37245000	30761960	66312870	0	0	6156500	443248	0	23814400
"slr1860"	1	0	2	17188500	14799800	114261800	14399700	0	20340500	14864500	12355400	0	19199200
"slr1861"	1	0	3	86665600	0	90128100	14682200	0	14540700	7762744	5270810	0	13071500
"slr1865"	1	0	1	0	0	0	0	0	0	0	0	0	183506
"slr1867"	1	0	5	64139200	142455900	135074900	86863200	101659860	119782000	180276984	107838708	208780400	36843800
"slr1869"	1	0	1	0	0	0	0	0	4972710	6987950	0	0	0
"slr1870"	1	0	2	0	9186570	0	11246500	12641800	17745800	65558700	11195400	0	0
"slr1874"	1	0	8	177122120	243605100	285300831.101562	287695604	292794119	301898700	245559680	180139200	250271996	187998600
"slr1877"	1	0	2	72182400	81486800	76017104	92825600	58655700	74811600	62943500	69994000	60961500	94134896
"slr1878"	1	0	3	0	0	29992000	0	10708500	8095360	10247200	0	0	0
"slr1880"	1	0	2	0	0	0	0	0	4954070	0	9620820	0	0
"slr1881"	1	0	2	0	2299490	97251400	64162970	18649260	67277190	50688600	28663700	82568600	119940300
"slr1882"	1	0	2	7002440	0	14726910	5102930	0	0	0	0	0	0
"slr1884"	1	0	6	86117400	55718760	33562600	128117700	35043520	47497560	26572450	62415300	32540300	70012190
"slr1887"	1	0	7	608195174	1128295784	1194942938	1224369116	943769612	1187153540	866188174	1076578568	960498276	1466150412
"slr1890"	1	0	3	433781908	247833000	462682108	212474100	441845008	477190618	382327308	705888300	283370692	100154800
"slr1894"	1	0	5	2156602472	1143646784	1528529140	2480107924	1309450324	1816704040	902748244	1551381642	903716674	1017585376
"slr1895"	1	0	1	0	0	0	0	0	0	0	0	0	2904720
"slr1897"	1	0	4	526568630	14813200	50010200	18207600	10806800	37625200	21894770	14914500	469160292	21436540
"slr1898"	1	0	5	137017100	154406196	106533007	66172700	0	94188600	67292500	189228004	66420100	31208300
"slr1900"	1	0	4	92620670	147605808	117209500	124723910	147622096	174395200	126210300	132566000	166381504	98717300
"slr1901"	1	0	1	0	0	24134600	13196200	0	0	0	0	0	25600100
"slr1908"	1	0	6	165332520	71198500	146870350	152010580	127745440	116050700	97517100	147045530	112809000	70417540
"slr1909"	1	0	3	117485200	139153100	133714780	153535910	120159404	92461200	84955400	103733710	114209690	139545300
"slr1911"	1	0	1	0	0	0	0	0	0	0	0	0	785266
"slr1913"	1	0	1	0	0	2272550	0	0	0	0	0	0	0
"slr1915"	1	0	3	50188900	62083000	110365140	57667300	113567696	77236150	79070100	29787400	39603900	108267000
"slr1916"	1	0	2	0	0	10076900	0	11872900	0	0	0	0	0
"slr1918"	1	0	1	0	5414020	0	0	0	0	0	0	0	0
"slr1919"	1	0	3	7190440	11681900	12853400	10078600	15591470	13790900	10998000	0	532037	0
"slr1920"	1	0	1	0	0	0	0	0	0	0	0	185933	0
"slr1923"	1	0	2	32722300	31065300	32323400	27988100	28677570	31846400	13076700	16699200	27465120	31300930
"slr1924"	1	0	2	0	15435500	9456240	10612100	6420040	10844500	13875300	15683300	23014800	0
"slr1926"	1	0	3	13565400	103372700	18441400	24375800	24996150	26249900	53975100	32344200	25840000	11372000
"slr1928"	1	0	2	13300240	0	5816720	22675200	2650420	12209190	0	0	0	4824780
"slr1931"	1	0	2	14873400	41325100	62703200	0	0	63429600	23736600	27442700	87200890	55068400
"slr1932"	1	0	2	0	0	26313200	0	0	11315800	0	0	0	0
"slr1933"	1	0	3	24658130	48080800	88840700	80233600	53464860	102796200	111298000	72912400	69731904	153971800
"slr1934"	1	0	6	54011500	204466292	99797900	99930260	93392500	123607100	95199500	111773360	85488400	49859800
"slr1938"	1	0	4	113202600	229099300	169968604	379199700	98585400	213981400	95645000	129437860	99445900	138393600
"slr1940"	1	0	4	203125598	101890100	72821810	103001900	46627500	92289090	38958600	161527904	23907100	54322700
"slr1942"	1	0	10	107785640	171221080	122161600	135332000	140050500	174143800	140296410	201939374	185200200	183052150
"slr1944"	1	0	12	580686602	556376396	664891472	585120232	698415783	578514726	711391274	384208640	635778816	653204702
"slr1945"	1	0	7	147614194	262554010	410089400	291035400	421628496	344644240	281518796	435161784	274713900	384509104
"slr1949"	1	0	1	40637900	37369600	49817500	26235200	40071300	55865700	17848500	22038300	27912100	22443600
"slr1951"	1	0	1	2179970	0	0	0	0	0	0	0	0	24550600
"slr1958"	1	0	3	130074004	107827700	110464200	103941340	140474796	80329100	87846300	73226100	26966500	49726000
"slr1959"	1	0	1	0	5670520	0	0	0	0	0	0	0	0
"slr1962"	1	0	5	83539100	46061840	70076090	52889780	41526500	47404590	61331000	49905280	73844040	41844100
"slr1963"	1	0	14	5082177392	4157751503	5679512288	7293356128	5343831845	5265059740	4299252428	4925062596	4143323484	5929275018
"slr1964"	1	0	2	47434600	24103000	32696300	64473300	46227300	44766500	137404260	116190000	46558500	178766600
"slr1966"	1	0	1	0	0	971957	0	0	0	0	0	0	0
"slr1969"	1	0	1	0	0	0	0	0	0	18983800	13336500	0	0
"slr1970"	1	0	7	192135200	221241400	273963704	305695500	323693400	304275404	284005000	154543100	402048888	222624096
"slr1972"	1	0	4	111579100	113803800	96803900	64094500	51464987	30652700	44706300	12435500	63796790	50750300
"slr1974"	1	0	1	0	0	0	0	18843200	0	32189558	2556540	12725500	14558800
"slr1975"	1	0	2	112764300	139965200	69197400	128518196	104933000	136015400	107378000	104050000	100698000	90952304
"slr1979"	1	0	2	0	0	0	61005300	0	13913170	0	0	9187730	4424460
"slr1982"	1	0	3	82814594	121062010	32860880	95452496	41840290	40909920	51259370	70105700	18138500	27258860
"slr1983"	1	0	4	60953480	41572200	50714100	47249000	31583700	49253150	42015000	43681200	59714300	68121600
"slr1984"	1	0	7	564257385	450905696	337965546	566384800	407960900	526283808	290923800	414351200	259671100	287902200
"slr1986"	1	0	15	36788347143	36860530324	26964520450	43967537345	29845698520	25533029150	44440405355	42253290758	31620152480	37909183760
"slr1991"	1	0	2	0	0	0	0	0	4800770	7896920	64872.30078125	0	0
"slr1992"	1	0	5	1086466016	1475425755	1036761008	1213400032	1196467000	1381929984	1928581056	1293079934	1584770266	1575503992
"slr1993"	1	0	6	70338300	290040544	57459610	146256526	67826180	175395336	109356400	79033126	44240160	172275800
"slr1994"	1	0	5	184545820	251352700	237230410	151487300	105696000	150944500	140887800	205395869	129851596	199980708
"slr1998"	1	0	1	1820070	0	0	0	0	0	0	0	0	0
"slr2001"	1	0	6	459241584	573085816	536833800	572721100	427419900	460669400	441763400	520843504	422320796	336924392
"slr2002"	1	0	12	301245655	281978789	462722600	416126012	362649300	410928840	258629683	504622386	378340744	633574176
"slr2004"	1	0	3	125779220	48540100	62188900	24013400	21975000	12554700	56192600	27912600	16691100	29654000
"slr2005"	1	0	9	264857000	189809800	375491300	245504692	364758692	311254308	391739688	391941702	225655640	313592750
"slr2010"	1	0	1	0	0	1257750	0	0	0	0	0	0	0
"slr2011"	1	0	2	0	4169070	12484000	0	0	10620800	10756300	0	0	0
"slr2013"	1	0	1	0	0	6567900	0	0	0	0	0	0	0
"slr2015"	1	0	2	8372900	4874270	9453850	10205920	5707680	10309090	9037060	9556790	4185120	8363324
"slr2018"	1	0	3	14475300	0	15801000	0	9584870	0	15453000	261630200	15475500	24015600
"slr2019"	1	0	2	362668992	0	2044070	0	6997190	0	3729550	0	4720040	2648000
"slr2023"	1	0	2	0	25928200	21928100	40810800	0	42079700	107686596	82229400	116137900	144605000
"slr2024"	1	0	5	214097200	253847908	243186200	297033992	256540800	249352904	136887573	195473880	228829900	232817500
"slr2025"	1	0	1	776236032	285928000	526895008	752539008	418678016	451635008	505303008	164646000	123361000	115131000
"slr2032"	1	0	3	42765500	65476100	38100700	30233300	0	21944300	0	19055100	25113100	40352600
"slr2033"	1	0	1	158889530	184506500	259891800	193386780	156776000	229436992	351749000	216300728	266917520	263702000
"slr2034"	1	0	10	335655140	271904330	386023640	560266104	418699002	524646824	447554608	440445796	515702862	500535304
"slr2035"	1	0	2	12298300	7688340	7128210	9859470	5662440	8438720	7226660	6012170	4124980	5166340
"slr2041"	1	0	2	6479460	27635100	26172300	29531400	0	8831900	17934700	33102200	13114900	18718800
"slr2044"	1	0	1	0	0	0	0	0	0	0	0	0	16481500
"slr2047"	1	0	5	24796440	35158400	66586700	39134200	26216380	47613100	30773690	26373200	9957090	19582230
"slr2048"	1	0	4	65757400	62314220	43487800	70588300	64368950	80226210	115370390	107882910	72237700	99615300
"slr2049"	1	0	7	287154354	272347350	284157854	260810950	329357492	304251075	217163800	232319530	216703890	219892990
"slr2051"	1	0	19	7707253997	10040996712	12999884964	11672777152	9817984078	11075709614	6895649981	9404865614	7034236666	10521449553
"slr2052"	1	0	1	0	8652630	9194030	11941400	9421810	12638600	12943200	5554580	0	4856160
"slr2053"	1	0	2	34393800	0	32473550	0	2502410	70531710	35007600	55487400	33852900	39304000
"slr2058"	1	0	10	232574590	203966800	255240200	177219400	195961800	267546600	233854610	185047100	251509320	210038000
"slr2059"	1	0	1	0	0	4563320	0	10466800	0	3870340	0	0	15198420
"slr2060"	1	0	2	7457780	0	0	0	0	0	0	0	13514400	6642420
"slr2067"	1	0	11	81100993302	79855360698	52205415302	42766209036	68631410286	91298743432	60322095814	84139210636	69748954399	89896840290
"slr2070"	1	0	6	474724700	411244200	349468400	418065708	315094600	268119790	377003978	321479500	249757404	339276996
"slr2071"	1	0	1	21399300	0	22464700	22131800	14705300	20047100	29857900	6610450	13535300	0
"slr2072"	1	0	12	240681820	164099400	279142190	236472770	202639600	193095600	195873300	144657890	175852930	147385000
"slr2073"	1	0	4	190467392	195412908	277711308	212340592	367014392	202070892	529476992	229963692	226013300	395916684
"slr2075"	1	0	6	3458956964	2010328606	2250063394	2413499790	3407746697	2020465273	176227870	925060570	2289016936	2254813480
"slr2076"	1	0	32	6430240614	9174324779	7776521617	9955088900	9357541282	10738519170	13807735458	15538688596	11565680956	9429839237
"slr2077"	1	0	1	0	0	0	0	0	0	1446640	0	0	0
"slr2079"	1	0	2	0	10535100	26896300	11361800	0	12540500	9113520	15373400	0	0
"slr2081"	1	0	2	0	0	11419700	24761070	0	5597920	5753480	11595800	0	14798400
"slr2084"	1	0	3	0	0	82147600	15711700	0	0	0	0	0	0
"slr2087"	1	0	1	0	0	0	0	0	0	2347160	0	0	0
"slr2088"	1	0	6	114372300	127303300	109786500	132275000	84969710	94282800	122541904	250217500	58976900	142260600
"slr2089"	1	0	5	64506740	38966800	52358100	64407600	66510200	61045600	61280800	74836700	66591420	59053500
"slr2094"	1	0	12	2472179452	3305183955	2426337689	2970024901	2251347268	3494315210	6065929500	4913036950	2499510508	5563995776
"slr2097"	1	0	2	22985700	22520400	10349800	18136000	22676300	8895680	23938500	16485800	85412600	26767800
"slr2098"	1	0	1	0	0	335486016	41213300	0	0	0	635816000	0	0
"slr2099"	1	0	3	0	7899370	12835600	10775000	13034500	5888460	9766760	15271600	0	0
"slr2100"	1	0	5	90467930	22509800	12985700	27800040	14972500	50309700	1170110	10695000	24428700	35533900
"slr2102"	1	0	4	95159600	128112200	188251600	124724296	109050500	35166300	159169700	131154400	14100700	0
"slr2103"	1	0	1	0	0	2543100	0	0	0	0	0	3078480	0
"slr2105"	1	0	3	32450300	23349000	14851300	79677104	14494700	30636900	21667300	189559008	27419900	12662600
"slr2108"	1	0	2	0	0	0	35200100	0	0	20107400	0	91358704	0
"slr2111"	1	0	1	0	0	0	2198520	0	0	0	0	0	0
"slr2120"	1	0	1	0	0	0	0	0	0	30548700	0	0	0
"slr2122"	1	0	3	0	0	0	45747600	3962950	16071500	44685900	0	3297600	25683600
"slr2123"	1	0	6	147130100	175430100	79205759	140307820	105441800	150220700	113206100	115185400	95300280	200473554
"slr2124"	1	0	2	11602700	0	29131200	28986200	0	24080200	0	0	0	0
"slr2125"	1	0	3	0	0	0	0	2694490	7974440	0	0	2030660	0
"slr2130"	1	0	6	94021490	128800250	90781196	144530354	87340304	110686540	175619200	404871100	108281270	144043000
"slr2131"	1	0	6	8602940	0	37947130	33703400	45200360	20174900	43160310	0	126603530	10064430
"slr2132"	1	0	2	0	23342100	0	4304200	0	0	0	0	0	0
"slr2136"	1	0	8	541364314	520209316	541076152	760129288	266030220	531510692	628529996	375824530	676196684	599861192
"slr2141"	1	0	8	29821200	42462500	34222700	50612970	11014450	4624090	35850500	62268300	9203816	14319500
"slr2143"	1	0	1	0	21210200	32560400	28052100	30002700	38203700	28150300	18646200	32610500	16775500
"slr2144"	1	0	4	321198000	197493410	190212600	363306292	185001400	431205008	175723500	256312228	181512400	145124500
"slr5005"	1	0	3	26949000	0	0	989850	0	23394500	42828000	2665180	0	20479100
"slr5051"	1	0	1	10747800	0	0	0	0	0	0	0	0	0
"slr5058"	1	0	1	0	0	11426000	11626800	0	10834600	0	0	0	0
"slr5071"	1	0	2	0	0	0	31034000	0	34136500	9108000	11435300	0	8379740
"slr5088"	1	0	1	3927030	0	0	0	0	0	0	0	0	0
"slr5118"	1	0	1	0	0	0	0	0	2000490	714570	0	0	0
"slr5126"	1	0	1	10931400	0	0	0	15005200	14487400	0	13632600	10069800	11398100
"slr6001"	1	0	2	6149850	0	0	6380440	0	7201680	0	0	0	887427
"slr6031"	1	0	1	0	0	0	0	0	0	0	160542000	0	0
"slr6033"	1	0	1	2501520	0	0	4323530	0	1165850	0	966860	79322496	0
"slr6037"	1	0	1	0	0	0	0	8175540	0	11155250	1874690	1892480	8339320
"slr6038"	1	0	1	20462000	0	0	0	0	0	0	0	0	0
"slr6040"	1	0	1	85763200	0	0	0	79726304	0	81913400	0	0	0
"slr6042"	1	0	10	94392680	153572537	116791654	169969450	42929267	192342299	192912400	228815630	175924440	185677940
"slr6043"	1	0	1	0	0	272529984	0	0	0	0	0	0	0
"slr6044"	1	0	1	0	49308900	0	0	53435800	0	0	0	0	0
"slr6049"	1	0	1	0	0	25442800	12727800	0	0	0	0	3925470	11078200
"slr6050"	1	0	3	12722600	0	8367600	5337700	0	28589680	13932400	0	19653060	11172500
"slr6051"	1	0	2	0	13109100	36850000	26730770	4395840	0	72179696	29588100	0	44564752
"slr6056"	1	0	1	0	0	0	0	0	6838460	0	8950660	3397420	0
"slr6090"	1	0	1	0	0	0	3793310	0	0	0	0	0	0
"slr6095"	1	0	4	81803500	98629700	66919200	80481800	42302000	48064100	101030000	76797480	144737300	20841100
"slr6096"	1	0	3	69768400	64652200	75052300	74749400	53830800	93838800	64916340	75416400	36384600	61503700
"slr6097"	1	0	1	0	0	0	0	0	0	0	40493.6015625	0	0
"slr6101"	1	0	1	0	0	0	0	0	1614230	0	0	0	0
"slr6102"	1	0	3	0	0	22241600	0	2802660	17730900	0	0	0	0
"slr6110"	1	0	5	22386230	135010100	41974370	17955190	16140600	12693600	66513100	22465000	0	20507600
"slr7010"	1	0	2	0	0	0	0	0	155172	370965	584222	0	0
"slr7011"	1	0	1	0	0	0	3192750	0	5242150	0	0	0	0
"slr7012"	1	0	3	63601500	19874700	35622660	20120500	35359800	28012100	23044960	33752300	16892890	27702440
"slr7024"	1	0	4	38734600	24409900	6270820	19862400	51372400	0	8900670	2462540	0	10387100
"slr7041"	1	0	1	0	0	0	0	0	8303880	0	0	0	0
"slr7049"	1	0	1	0	0	0	12234500	0	168938000	0	12654600	0	0
"slr7054"	1	0	1	0	0	8584080	0	0	3679460	40679000	0	5089070	0
"slr7060"	1	0	4	26400530	22577200	25885700	32843840	356422	20534040	27024780	52193800	49234100	17499070
"slr7061"	1	0	2	0	0	0	39777400	0	0	71263904	72086300	41649200	0
"slr7073"	1	0	1	0	0	0	0	0	0	0	0	8310830	0
"slr7080"	1	0	1	6365520	0	0	0	0	0	0	0	0	0
"slr7081"	1	0	2	0	0	0	7424240	0	0	4905180	0	0	0
"slr7102"	1	0	1	0	0	0	0	0	0	0	0	3420050	0
"slr8014"	1	0	1	0	0	0	0	0	5368990	0	0	0	0
"slr8016"	1	0	1	0	0	0	0	0	0	11060200	0	0	0
"slr8022"	1	0	1	0	0	0	0	0	0	0	0	0	9229780
"slr8023"	1	0	1	0	0	0	16111400	0	0	0	0	0	0
"slr8026"	1	0	1	0	0	0	0	0	0	0	0	620285	0
"slr8029"	1	0	1	0	27457700	0	0	0	0	0	0	0	0
"slr8030"	1	0	1	0	0	0	0	0	0	0	9128080	0	0
"slr9002"	1	0	1	0	0	0	0	0	0	0	0	0	40688000
"slr9101"	1	0	2	0	0	23492700	11476400	0	0	11174500	30706500	20377400	0
"slr9201"	1	0	2	141194196	228715700	196250200	274032700	219847400	255375500	256601400	259397100	222110600	247555800
"sml0006"	1	0	1	0	0	0	493564	0	0	0	0	0	0
"sml0008"	1	0	1	94127800	175703008	131232000	131934000	147599008	137938000	86915000	111086000	95788304	124434000
"sml0011"	1	0	3	92747400	155641100	76809904	283616288	109494700	173589400	108500400	118423704	32288200	59317200
"smr0006"	1	0	1	231155108	277971008	0	270396992	258170000	243708992	280961984	285648792	396514008	191522000
"ssl0020"	1	0	2	478379642	40624400	571627792	80853300	370121092	501015500	25405691	515132	845326168	851097900
"ssl0105"	1	0	2	35264200	27741700	24437300	23782000	36107800	22898700	0	0	66164600	7591300
"ssl0242"	1	0	4	245207400	107543490	496782396	286546800	257619700	342819000	178472900	184956970	154080896	229270208
"ssl0294"	1	0	3	47761900	90072500	51149910	52967400	34425500	87575100	67439400	62257500	45802100	83030200
"ssl0352"	1	0	1	184296000	151219008	214708000	247008992	275831008	158454000	193620992	138248000	79755104	72593200
"ssl0385"	1	0	1	11050800	5574270	13379300	14977100	0	14232300	10500100	10331900	8846750	13739000
"ssl0461"	1	0	2	92873300	107525004	76522900	108198400	42157100	153320204	209580504	133744900	89496200	133470200
"ssl0467"	1	0	2	60805146	20587900	0	0	0	0	0	0	0	0
"ssl0546"	1	0	3	40163900	41954900	47519200	77014500	46928100	74900740	48453520	65929300	30194090	83502300
"ssl0563"	1	0	6	8409760438	9287302036	7730869070	9800533561	4195198015	7560744805	7917341198	10460264738	10546798627	9203779504
"ssl0564"	1	0	2	21458200	28963200	20265500	18378800	17418500	19010200	23221300	29790040	5146350	22111000
"ssl0601"	1	0	2	591867392	533625500	356421400	508626200	404083412	591760316	537829800	439343520	452332404	417662884
"ssl0707"	1	0	4	3423190796	5080765212	5263608236	4691913504	4044614304	4509268124	3656672568	5133140944	4845492172	6479289424
"ssl0832"	1	0	3	161581996	115511600	69508800	84577900	37021000	41803600	55301700	58679200	129441600	76222300
"ssl1004"	1	0	1	4658690	0	5081080	0	2095910	5876840	7551520	5688000	0	6484740
"ssl1045"	1	0	1	2541010	0	0	0	0	0	0	0	0	0
"ssl1300"	1	0	1	0	0	8981760	0	0	0	0	0	0	0
"ssl1377"	1	0	2	6669150	0	0	0	15998710	0	7463150	0	0	7065180
"ssl1426"	1	0	2	17505220	11196180	18420830	46599470	81970780	4016080	16996140	21270020	77079470	27635940
"ssl1498"	1	0	1	31761400	33310710	4805170	26408400	7195740	8644260	4796360	24239600	2333650	6449630
"ssl1533"	1	0	2	15792200	41170300	18288000	38302600	0	0	0	9173870	35754500	52247600
"ssl1690"	1	0	1	236380992	187854000	147815008	191906000	154298000	195964992	203096000	254078000	98127800	154664000
"ssl1707"	1	0	1	21016700	11798400	0	38082000	32725600	0	45860400	17490900	66945800	16420800
"ssl1762"	1	0	1	80893200	88583696	70179000	65963900	64282600	70311400	50328300	76047904	62000400	58782900
"ssl1784"	1	0	1	0	47663500	104480000	61818400	64650300	0	0	43981800	0	69592704
"ssl1918"	1	0	1	0	0	0	9236970	0	12863900	16196300	0	8715690	20874200
"ssl1972"	1	0	4	0	37349200	19832940	153165900	93215296	71564700	88893700	92233500	148207900	139622700
"ssl2009"	1	0	1	0	24066500	20941000	16718700	0	0	15764100	0	0	29853200
"ssl2064"	1	0	1	0	0	0	5229670	0	0	0	11877200	0	0
"ssl2084"	1	0	2	257831952	137191311	159639220	176359008	132854210	99723760	80655024	84822944	112145658	93893696
"ssl2138"	1	0	2	0	16340030	9656600	30474030	0	10302600	22779330	32815500	17396000	24701720
"ssl2233"	1	0	4	1613493396	1174550376	1282751684	1269468218	964276596	918253492	558444296	1229700174	1062874208	835037516
"ssl2245"	1	0	3	202535200	465536400	555547088	371429900	466533692	387231711	126129200	161751081	541522400	130661696
"ssl2296"	1	0	2	303651704	240335000	208047600	578916992	264886696	630300000	246850688	241144300	387758008	467624000
"ssl2420"	1	0	2	6784940	0	0	0	0	0	3816220	0	0	0
"ssl2501"	1	0	5	417903993	364242004	279469579	328591856	40693700	61129100	98624600	63327600	76622500	119783100
"ssl2559"	1	0	1	0	0	0	0	0	0	18526700	0	0	0
"ssl2595"	1	0	6	321631830	218912596	99424300	231050702	246048463	265888904	393476384	238264914	179995096	290575132
